Takes down a notification this app posted under a tag	Remove uma notificação que esta aplicação publicou com uma etiqueta
Tap on Device	Toque no dispositivo
Taps	Toques
Teal	Verde-azulado
Telegram	Telegram
Template — use {A}, {B}, {C}	Modelo: usa {A}, {B}, {C}
Tentative	Provisório
Text	Texto
Text contains (optional)	O texto contém (opcional)
Text encoding	Codificação do texto
Text — one item per line, or wire something in	Texto: um elemento por linha, ou liga alguma coisa
The current battery charge as a percentage in 0..100	A carga atual da bateria em percentagem, de 0 a 100
The current date and time	A data e a hora atuais
The current state of a Home Assistant entity — a sensor, a switch, a thermostat	O estado atual de uma entidade do Home Assistant: um sensor, um interruptor, um termostato
The current value of a variable	O valor atual de uma variável
The device\'s current ringer mode	O modo de som atual do dispositivo
The last message published to a topic on an MQTT broker	A última mensagem publicada num tópico de um broker MQTT
The light level around the device in lux — a dim room is around 30, an office a few hundred	O nível de luz à volta do dispositivo em lux: uma divisão com pouca luz ronda os 30, um escritório umas centenas
The most recent photo, screenshot or picture saved on this phone	A foto, captura de ecrã ou imagem mais recente guardada neste telemóvel
The name of the Wi-Fi network the device is currently connected to	O nome da rede Wi-Fi a que o dispositivo está ligado
The next appointment due to start in any calendar	O próximo compromisso que vai começar em qualquer calendário
The next few days	Os próximos dias
The rest of today	O resto de hoje
The same list, in order	A mesma lista, ordenada
This is a list	Isto é uma lista
This occurrence	Apenas este compromisso
Thorough	Minucioso
Threshold (0-100)	Limiar (0-100)
Threshold (lux)	Limiar (lux)
Thursdays	Quintas-feiras
Timeout (ms)	Tempo limite (ms)
Timezone changed	Fuso horário alterado
Title	Título
Title contains	O título contém
To	Para
Toggle	Alternar
Toggle Auto-Rotate	Alternar rotação automática
Toggle Bluetooth	Alternar Bluetooth
Toggle Flashlight	Alternar lanterna
Toggle Wi-Fi	Alternar Wi-Fi
Toggles Do-Not-Disturb on or off with a chosen policy level	Liga ou desliga o Não incomodar com o nível escolhido
Tools	Ferramentas
Top	Cima
Top to bottom	De cima para baixo
Topic	Tópico
Triple tap	Toque triplo
Tuesdays	Terças-feiras
Turn	Rotação
Turn off	Desligar
Turn on	Ligar
Turns Bluetooth on or off and reports the resulting state	Liga ou desliga o Bluetooth e comunica o estado resultante
Turns Wi-Fi on or off and reports the resulting state	Liga ou desliga o Wi-Fi e comunica o estado resultante
Turns a light, room or zone on or off, or sets its brightness, colour or warmth — Philips Hue	Liga ou desliga uma luz, divisão ou zona, ou define o brilho, a cor ou a temperatura dela — Philips Hue
Turns a list into one piece of text, separated by what you choose	Transforma uma lista num só texto, separado pelo que escolheres
Turns a value into another type — text, a number, yes/no or a date	Converte um valor para outro tipo: texto, número, sim/não ou data
Turns accelerometer auto-rotation on or off	Liga ou desliga a rotação automática por acelerómetro
Turns the camera torch (flashlight) on or off	Liga ou desliga a lanterna da câmara
Type	Tipo
URL	URL
USB Device Connected	Dispositivo USB ligado
UTF-16	UTF-16
UTF-8	UTF-8
Uncovered	Descoberto
Undocked	Retirado da base
Unit	Unidade
Unmounted	Desmontado
Unmute	Retirar o silêncio
Unplugged	Desligado
Until	Até
Until a date and time	Até uma data e hora
Until a time of day	Até uma hora do dia
Up	Subir
Update	Alterá-lo
Update Calendar Event	Atualizar compromisso
Update Email	Atualizar e-mail
Upside down	De cabeça para baixo
Value	Valor
Value (0-100, only when mode is set)	Valor (0-100, apenas quando o modo é Definir)
Value (0-255, only when auto is off)	Valor (0-255, apenas com o automático desligado)
Values this call carries	Valores que esta chamada transporta
Variable	Variável
Variable Change	Alteração de variável
Vibrate	Vibrar
Vibrates the device for a duration or pattern	Faz o dispositivo vibrar durante um tempo ou segundo um padrão
Violet	Violeta
Volume Button	Botão de volume
Volume down	Baixar volume
Volume up	Subir volume
Wait	Esperar
Wait Until	Esperar até
Wait before the shot (seconds)	Esperar antes do disparo (segundos)
Wait until finished	Esperar até terminar
Warmth (K)	Temperatura de cor (K)
WebP	WebP
Wednesdays	Quartas-feiras
What starts it	O que o inicia
What to ask	O que perguntar
What to change	O que alterar
What to do	O que fazer
Whatsapp	WhatsApp
When answered	Quando responder
When cancelled	Se for cancelado
When confirmed	Se for confirmado
When finished	Ao terminar
When the light level	Quando o nível de luz
When the time comes	Quando chegar a altura
When time runs out	Quando o tempo acabar
Where	Onde
Where an item sits in a list, counting from 0, or -1 when it is not there	Em que posição está um elemento numa lista, a contar de 0, ou -1 se não estiver lá
Whether Bluetooth is currently enabled	Se o Bluetooth está ativado neste momento
Whether Do-Not-Disturb is currently active	Se o Não incomodar está ativo neste momento
Whether NFC is currently switched on	Se o NFC está ligado neste momento
Whether Wi-Fi is currently enabled	Se o Wi-Fi está ativado neste momento
Whether a list holds a given item	Se uma lista contém um determinado elemento
Whether a wired or USB headset is currently plugged in	Se estão ligados auscultadores com fio ou USB neste momento
Whether airplane mode is currently on	Se o modo de avião está ligado neste momento
Whether an appointment is on in any calendar right now	Se há neste momento um compromisso a decorrer em algum calendário
Whether battery saver is currently on	Se a poupança de bateria está ligada neste momento
Whether something is covering the sensor above the screen — a pocket, a hand on the glass, the device face down	Se algo está a cobrir o sensor por cima do ecrã: um bolso, uma mão no vidro, o dispositivo virado para baixo
Whether the device is currently charging	Se o dispositivo está a carregar neste momento
Whether the device is currently in dark theme (night mode)	Se o dispositivo está em tema escuro (modo noturno) neste momento
Whether the device is currently sitting in a dock	Se o dispositivo está numa base neste momento
Whether the screen is currently on and interactive	Se o ecrã está ligado e utilizável neste momento
Which way up	Orientação
While the screen is off	Com o ecrã desligado
Whole number	Número inteiro
Whole series	Toda a série
Wi-Fi Network	Rede Wi-Fi
Wi-Fi State Change	Alteração do estado do Wi-Fi
Wi-Fi enabled	Wi-Fi ativado
Wi-Fi network	Rede Wi-Fi
Width	Largura
Within (ms)	Dentro de (ms)
Write to File	Escrever num ficheiro
Writes a message to this workflow\'s console	Escreve uma mensagem na consola deste fluxo
Writes or removes a picture\'s description, date, location or camera details	Escreve ou remove a descrição, a data, a localização ou os dados da câmara de uma imagem
Yes or no	Sim ou não
Z to A / largest first	De Z a A / maior primeiro
false	falso
in	Entrada
out	Saída
response	resposta
state	estado
true	verdadeiro
