Turns a list into one piece of text, separated by what you choose	把列表拼成一段文本，用你选择的分隔符隔开
Turns a value into another type — text, a number, yes/no or a date	把一个值转换成另一种类型——文本、数字、是/否或日期
Turns accelerometer auto-rotation on or off	开启或关闭基于加速度计的自动旋转
Turns the camera torch (flashlight) on or off	开启或关闭相机闪光灯（手电筒）
Turns the screen to portrait or landscape and stops it rotating on its own	将屏幕转为竖屏或横屏，并停止其自动旋转
Type	类型
URL	网址
USB Device Connected	USB 设备已连接
UTF-16	UTF-16
UTF-8	UTF-8
Uncovered	未遮挡
Undocked	已取出底座
Unit	单位
Unmounted	已卸载
Unmute	取消静音
Unplugged	已拔出
Until	直到
Until a date and time	直到某个日期和时间
Until a time of day	直到一天中的某个时刻
Up	调高
Update	修改
Update Calendar Event	更新日程
Update Email	更新邮件
Upside down	上下颠倒
Value	值
Value (0-100, only when mode is set)	数值（0-100，仅当模式为“设置”时）
Value (0-255, only when auto is off)	数值（0-255，仅当自动关闭时）
Values this call carries	此次调用携带的值
Variable	变量
Variable Change	变量改变
Vibrate	振动
Vibrates the device for a duration or pattern	让设备按时长或指定模式振动
Violet	紫色
Voice — small file	语音 — 文件较小
Volume Button	音量键
Volume down	音量减
Volume up	音量加
Wait	等待
Wait Until	等待到
Wait before the shot (seconds)	拍摄前等待（秒）
Wait until finished	等待播放结束
Warmth (K)	色温（K）
WebP	WebP
Wednesdays	每周三
What starts it	触发条件
What to ask	要问什么
What to change	要修改的内容
What to do	要做什么
Whatsapp	WhatsApp
When answered	有人响应时
When cancelled	取消时
When confirmed	确认时
When finished	完成时
When the light level	当光照强度
When the time comes	时候到了
When time runs out	超时时
Where	地点
Where an item sits in a list, counting from 0, or -1 when it is not there	某个元素在列表中的位置，从 0 开始计；不存在时为 -1
Whether Bluetooth is currently enabled	蓝牙当前是否已开启
Whether Do-Not-Disturb is currently active	勿扰模式当前是否生效
Whether NFC is currently switched on	NFC 当前是否已开启
Whether Wi-Fi is currently enabled	Wi-Fi 当前是否已开启
Whether a list holds a given item	列表中是否包含指定元素
Whether a wired or USB headset is currently plugged in	当前是否插着有线或 USB 耳机
Whether airplane mode is currently on	飞行模式当前是否开启
Whether an appointment is on in any calendar right now	此刻任意日历中是否有日程正在进行
Whether battery saver is currently on	省电模式当前是否开启
Whether music, a podcast or a video is playing right now	当前是否正在播放音乐、播客或视频
Whether something is covering the sensor above the screen — a pocket, a hand on the glass, the device face down	屏幕上方的传感器是否被挡住——口袋、贴在玻璃上的手，或设备屏幕朝下
Whether the device is currently charging	设备当前是否正在充电
Whether the device is currently in dark theme (night mode)	设备当前是否处于深色主题（夜间模式）
Whether the device is currently sitting in a dock	设备当前是否放在底座上
Whether the microphone is recording right now	麦克风当前是否正在录音
Whether the screen is currently on and interactive	屏幕当前是否点亮且可操作
Which way up	方向
While the screen is off	屏幕熄灭时
Whole number	整数
Whole series	整个系列
Wi-Fi Network	Wi-Fi 网络
Wi-Fi State Change	Wi-Fi 状态改变
Wi-Fi enabled	Wi-Fi 已开启
Wi-Fi network	Wi-Fi 网络
Width	宽度
Within (ms)	在此时间内（毫秒）
Write to File	写入文件
Writes a message to this workflow\'s console	往此工作流的控制台写一条消息
Writes or removes a picture\'s description, date, location or camera details	写入或删除图片的描述、日期、位置或相机信息
Yes or no	是或否
Z to A / largest first	Z 到 A / 从大到小
false	假
in	输入
out	输出
response	响应
state	状态
true	真
Login Attempt Failed	解锁尝试失败
Starts when someone enters the wrong PIN, pattern or password	当有人输入错误的 PIN 码、图案或密码时启动
Attempt	尝试
Attempts	尝试次数
After failed attempts	失败次数达到
